,Date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,SP500,T10Y3M,OBMMIJUMBO30YF,DEXUSEU,DEXJPUS,DEXUSUK,CBBTCUSD,CBETHUSD,T10YIE_x,DCOILBRENTEU,VIXCLS,DAAA,DBAA,NIKKEI225,AMERIBOR,T10YIE_y,T5YIE,BAMLH0A0HYM2,BAMLH0A0HYM2EY,DGS10,DGS1,RIFSPPFAAD90NB,DCPN3M,DCPF1M,DCOILWTICO,DHHNGSP,USRECD,USRECDM,USRECDP
1093,2022-05-05,-3.8,-0.25,2.37,0.59,1.14,0.001,-0.480637,4146.87,2.2,5.041,1.0507,130.41,1.2334,36516.79,2745.11,2.87,112.11,31.2,4.28,5.15,,0.92537,2.87,3.23,4.03,7.02,3.05,2.08,1.26,,0.93,108.17,8.42,0.0,0.0,0.0
1094,2022-05-06,-0.85,-1.01,1.77,1.0,1.37,0.001,-0.492577,4123.34,2.27,5.087,1.0572,130.35,1.2344,36013.22,2694.25,2.86,113.86,30.19,4.28,5.21,27003.56,0.9254800000000001,2.86,3.22,4.18,7.19,3.12,2.08,1.27,,0.89,109.72,8.35,0.0,0.0,0.0
1095,2022-05-09,-3.54,-0.06,1.37,4.2,-0.32,0.001,-0.526954,3991.24,2.13,5.074,1.0559,130.37,1.2335,30176.73,2236.68,2.75,106.67,34.75,4.28,5.22,26319.34,0.92817,2.75,3.06,4.47,7.42,3.05,1.99,,0.8,0.84,103.08,8.06,0.0,0.0,0.0
1096,2022-05-10,0.2,-0.5,-1.22,-0.66,0.32,0.001,-0.536769,4001.05,2.1,5.016,1.0531,130.21,1.2313,30961.83,2339.47,2.65,102.61,32.99,4.2,5.15,26167.1,0.9240600000000001,2.65,2.92,4.52,7.4,2.99,2.01,1.37,,0.98,99.74,6.78,0.0,0.0,0.0
1097,2022-05-11,-1.95,-0.59,2.59,0.7,0.94,0.001,-0.54562,3935.18,2.0,5.006,1.0537,130.2,1.2317,29027.82,2079.77,2.7,107.7,32.56,4.12,5.08,26213.64,0.9186200000000001,2.7,3.0,4.55,7.41,2.91,1.99,,,0.84,105.5,7.53,0.0,0.0,0.0
1098,2022-05-12,0.17,1.2,-1.23,-0.37,-1.1,0.001,-0.553511,3930.08,1.88,4.999,1.0376,128.1,1.2198,28959.93,1961.1,2.59,108.06,31.77,4.05,5.04,25748.72,0.9273600000000001,2.59,2.89,4.77,7.53,2.84,1.96,1.4,,0.89,106.15,7.25,0.0,0.0,0.0
1099,2022-05-13,2.76,0.39,-2.2,-2.15,-0.67,0.001,-0.560445,4023.89,1.9,5.026,1.041,129.23,1.2242,29292.4,2011.55,2.69,112.12,28.87,4.19,5.17,26427.65,0.9249900000000001,2.69,3.03,4.63,7.49,2.93,2.04,,,,110.52,7.75,0.0,0.0,0.0
1100,2022-05-16,-0.6,0.09,1.34,0.19,1.32,0.001,-0.57638,4008.01,1.81,5.028,1.042,129.15,1.227,29854.67,2021.08,2.68,114.86,27.47,4.18,5.17,26547.05,0.9263600000000001,2.68,3.04,4.71,7.5,2.88,2.07,,,,114.07,8.07,0.0,0.0,0.0
1101,2022-05-17,2.14,0.94,-0.05,-0.7,-0.32,0.001,-0.581206,4088.85,1.92,5.104,1.0532,129.31,1.2468,30391.04,2087.26,2.71,112.89,26.1,4.26,5.25,26659.75,0.9276300000000001,2.71,3.08,4.6,7.5,2.98,2.16,1.37,,0.98,112.31,8.26,0.0,0.0,0.0
1102,2022-05-18,-4.04,0.46,1.53,-0.54,0.36,0.001,-0.585933,3923.68,1.86,5.013,1.0494,128.22,1.2396,28762.93,1919.15,2.72,110.04,30.96,4.18,5.2,26911.2,0.94276,2.72,3.05,4.84,7.68,2.89,2.16,1.37,,0.91,109.67,8.53,0.0,0.0,0.0
1103,2022-05-19,-0.34,0.4,-0.8,-1.2,-0.84,0.001,-0.590564,3900.79,1.79,4.997,1.0587,127.62,1.2504,30258.84,2017.92,2.59,113.22,29.35,4.18,5.21,26402.84,0.9391,2.59,2.97,4.92,7.72,2.84,2.11,1.4,1.04,0.98,112.21,8.21,0.0,0.0,0.0
1104,2022-05-20,-0.05,-0.14,-0.19,-0.1,0.17,0.001,-0.595101,3901.36,1.75,5.044,1.0559,127.86,1.2492,29138.15,1955.22,2.55,113.63,29.43,4.11,5.14,26739.03,0.93083,2.55,2.88,4.91,7.67,2.78,2.07,,,,112.63,7.97,0.0,0.0,0.0
1105,2022-05-23,1.74,-0.92,1.29,-0.03,1.03,0.001,-0.60844,3973.75,1.79,4.953,1.0668,127.78,1.2571,29095.68,1972.79,2.6,115.13,28.48,4.15,5.19,27001.52,0.9365,2.6,2.92,4.82,7.64,2.86,2.09,1.25,1.19,0.93,110.32,8.16,0.0,0.0,0.0
1106,2022-05-24,-1.23,-0.47,1.85,1.42,1.12,0.001,-0.61318,3941.48,1.7,4.823,1.0744,126.56,1.2544,29605.66,1975.86,2.55,115.77,29.45,4.06,5.1,26748.14,0.9364600000000001,2.55,2.87,4.94,7.64,2.76,2.02,1.31,1.2,0.92,112.55,8.87,0.0,0.0,0.0
1107,2022-05-25,1.22,0.74,0.21,-0.54,0.01,0.001,-0.618117,3978.73,1.69,4.902,1.0658,127.31,1.2539,29487.83,1940.21,2.56,116.41,28.37,4.01,5.04,26677.8,0.93476,2.56,2.88,4.74,7.41,2.75,2.01,1.5,,0.91,112.88,9.44,0.0,0.0,0.0
1108,2022-05-26,2.18,0.03,-0.62,-0.15,-0.31,0.001,-0.623252,4057.84,1.68,4.93,1.0725,127.23,1.2582,29160.96,1790.82,2.62,119.81,27.5,3.98,5.0,26604.84,0.931,2.62,2.96,4.38,7.05,2.75,1.99,1.52,,,116.19,9.19,0.0,0.0,0.0
1109,2022-05-27,2.58,0.04,-1.31,-0.66,-0.25,0.001,-0.628588,4158.24,1.66,4.974,1.0709,127.14,1.2613,28608.55,1726.53,2.63,121.19,25.72,3.95,5.0,26781.68,0.93198,2.63,2.95,4.19,6.88,2.74,2.01,1.52,,,114.96,8.3,0.0,0.0,0.0
1110,2022-05-31,-0.71,-0.39,0.45,0.8,-0.25,0.001,-0.647704,4132.15,1.69,4.923,1.0731,128.53,1.2624,31804.27,1941.45,2.64,125.53,26.19,4.0,5.03,27279.8,0.9234200000000001,2.64,2.96,4.22,7.0,2.85,2.08,,,1.12,114.38,8.46,0.0,0.0,0.0
1111,2022-06-01,-0.75,0.22,0.79,-0.18,1.07,0.003,-0.649798,4101.23,1.79,4.977,1.0646,130.09,1.2472,29779.16,1815.98,2.65,122.2,25.69,4.02,5.02,27457.89,0.91483,2.65,2.96,4.13,7.03,2.94,2.16,1.51,1.07,,115.26,8.47,0.0,0.0,0.0
1112,2022-06-02,2.09,0.42,-2.07,-0.45,-1.49,0.003,-0.649901,4176.82,1.75,5.074,1.0733,129.83,1.2557,30428.98,1832.03,2.66,,24.72,4.02,5.02,27413.88,0.91361,2.66,2.97,4.15,7.03,2.92,2.15,1.54,,1.09,116.88,8.9,0.0,0.0,0.0
1113,2022-06-03,-1.63,1.01,0.53,-0.78,0.45,0.003,-0.648015,4108.54,1.75,5.062,1.0721,130.71,1.2496,29684.67,1775.49,2.74,125.68,24.79,4.06,5.05,27761.57,0.9184500000000001,2.74,3.04,4.21,7.12,2.96,2.18,1.58,,1.13,118.97,8.34,0.0,0.0,0.0
1114,2022-06-06,0.33,0.06,0.65,0.47,0.19,0.003,-0.631415,4121.43,1.78,5.068,1.0699,131.55,1.2544,31324.88,1856.85,2.76,124.99,25.07,4.14,5.12,27915.89,0.9266400000000001,2.76,3.05,4.19,7.19,3.04,2.23,1.55,,1.12,118.41,9.08,0.0,0.0,0.0
1115,2022-06-07,0.99,0.18,-0.14,-1.56,0.67,0.003,-0.623577,4160.68,1.72,4.995,1.0697,132.53,1.2594,31073.76,1810.96,2.73,126.89,24.02,4.06,5.05,27943.95,0.9215200000000001,2.73,3.03,4.34,7.28,2.98,2.26,1.62,,1.11,119.55,9.28,0.0,0.0,0.0
1116,2022-06-08,-1.02,-0.27,-0.53,-0.68,-0.22,0.003,-0.614749,4115.77,1.75,5.056,1.074,134.06,1.2557,30195.33,1792.86,2.75,129.2,23.96,4.13,5.1,28234.29,0.9265100000000001,2.75,3.06,4.34,7.33,3.03,2.29,1.65,,1.21,121.94,9.43,0.0,0.0,0.0
1117,2022-06-09,-2.44,0.44,0.26,0.87,0.15,0.003,-0.604929,4017.82,1.74,5.067,1.0656,134.06,1.2511,30070.71,1786.12,2.75,128.47,26.09,4.14,5.11,28246.53,0.9156200000000001,2.75,3.08,4.42,7.45,3.04,2.35,1.65,,,121.52,8.16,0.0,0.0,0.0
1118,2022-06-10,-3.0,0.27,0.62,0.31,0.48,0.003,-0.594114,3900.86,1.76,5.185,1.0521,134.19,1.233,29061.88,1660.5,2.76,127.44,27.75,4.2,5.19,27824.29,0.9149600000000001,2.76,3.13,4.51,7.71,3.15,2.58,1.33,,,120.73,8.78,0.0,0.0,0.0
1119,2022-06-13,-4.13,-0.47,0.62,1.7,-0.38,0.003,-0.555506,3749.63,1.7,5.297,1.0436,134.12,1.217,22333.0,1202.01,2.74,128.44,34.02,4.44,5.41,26987.44,0.9209700000000001,2.74,3.11,4.87,8.29,3.43,2.89,1.77,,1.32,120.92,9.0,0.0,0.0,0.0
1120,2022-06-14,-0.25,0.11,0.12,0.11,0.04,0.003,-0.540379,3735.48,1.66,5.412,1.0416,134.89,1.2011,22122.57,1208.25,2.6,127.02,32.69,4.5,5.48,26629.86,0.9341300000000001,2.6,2.88,4.9,8.44,3.49,3.15,1.76,,1.33,118.92,7.68,0.0,0.0,0.0
1121,2022-06-15,1.55,-0.02,-1.65,-0.2,-1.13,0.003,-0.52409,3789.99,1.59,5.46,1.0388,134.5,1.2057,22544.07,1236.47,2.7,124.96,29.62,4.39,5.43,26326.16,0.9427900000000001,2.7,3.0,4.82,8.25,3.33,2.93,,,,115.32,7.72,0.0,0.0,0.0
1122,2022-06-16,-3.52,-1.09,0.03,0.61,-0.66,0.003,-0.506633,3666.77,1.69,5.422,1.0531,131.65,1.2341,20336.62,1064.91,2.62,125.78,32.95,4.41,5.41,26431.2,1.68314,2.62,2.87,5.17,8.51,3.28,2.88,2.13,,,117.56,7.88,0.0,0.0,0.0
1123,2022-06-17,0.47,0.73,-2.63,0.36,-2.0,0.003,-0.488001,3674.84,1.62,5.534,1.0473,135.14,1.2201,20421.22,1082.01,2.58,119.22,31.13,4.32,5.38,25963.0,1.69596,2.58,2.8,5.15,8.45,3.25,2.86,2.05,,1.62,109.56,7.37,0.0,0.0,0.0
1124,2022-06-21,2.38,-0.83,0.24,-0.91,0.01,0.003,-0.401801,3764.79,1.61,5.396,1.0548,136.25,1.2277,20675.12,1123.72,2.61,118.51,30.19,4.4,5.44,26246.31,1.7049,2.61,2.84,5.05,8.39,3.31,2.92,,,1.66,110.49,6.6,0.0,0.0,0.0
1125,2022-06-22,-0.18,0.03,-1.77,0.63,-1.61,0.003,-0.377403,3759.89,1.55,5.326,1.0583,136.05,1.228,19997.23,1050.99,2.54,115.54,28.95,4.27,5.33,26149.55,1.71283,2.54,2.74,5.32,8.51,3.16,2.79,2.14,,,106.22,6.76,0.0,0.0,0.0
1126,2022-06-23,1.13,0.3,-3.85,0.5,-1.86,0.003,-0.351855,3795.73,1.44,5.347,1.0503,134.72,1.224,21121.55,1145.77,2.5,114.5,29.05,4.21,5.29,26171.25,1.70731,2.5,2.69,5.38,8.48,3.09,2.78,2.23,,1.76,105.75,6.54,0.0,0.0,0.0
1127,2022-06-24,3.11,-0.41,-0.04,0.11,-0.33,0.003,-0.325148,3911.74,1.4,5.445,1.0539,135.22,1.2273,21206.32,1222.92,2.56,117.36,27.23,4.25,5.35,26491.97,1.70099,2.56,2.82,5.18,8.32,3.13,2.83,2.27,,,109.07,5.8,0.0,0.0,0.0
1128,2022-06-27,-0.28,0.77,1.24,-0.29,1.29,0.003,-0.237856,3900.11,1.41,5.282,1.0601,135.26,1.2305,20718.74,1190.69,2.55,119.69,26.95,4.29,5.39,26871.27,1.7033200000000002,2.55,2.79,5.11,8.33,3.2,2.89,2.19,,1.71,111.44,6.09,0.0,0.0,0.0
1129,2022-06-28,-2.1,0.04,2.36,-0.68,1.28,0.003,-0.206183,3821.55,1.41,5.329,1.0534,136.19,1.22,20251.34,1142.71,2.48,122.21,28.36,4.3,5.42,27049.47,1.70632,2.48,2.73,5.26,8.48,3.2,2.88,2.24,,1.76,113.66,6.66,0.0,0.0,0.0
1130,2022-06-29,-0.2,-0.59,-1.3,1.09,-0.86,0.003,-0.173185,3818.83,1.32,5.418,1.0477,136.5,1.2151,20094.43,1098.29,2.36,120.8,28.16,4.21,5.34,26804.6,1.71262,2.36,2.59,5.62,8.74,3.1,2.88,2.1,,,111.65,6.69,0.0,0.0,0.0
1131,2022-06-30,-0.96,0.51,-0.15,0.89,-0.17,0.003,-0.138849,3785.38,1.26,5.339,1.0469,135.69,1.2162,19837.58,1065.24,2.33,119.78,28.71,4.19,5.29,26393.04,1.71245,2.33,2.58,5.87,8.88,2.98,2.8,2.25,,,107.76,6.54,0.0,0.0,0.0
1132,2022-07-01,1.15,-0.02,0.1,-0.74,-0.06,0.004,-0.103162,3825.33,1.15,5.172,1.0409,135.09,1.2048,19270.3,1059.5,2.34,119.21,26.7,4.26,5.3,25935.62,1.7044300000000001,2.34,2.6,5.92,8.83,2.88,2.79,2.77,,1.72,110.3,5.75,0.0,0.0,0.0
1133,2022-07-05,0.49,1.12,-3.34,-1.76,-2.15,0.004,0.0266419,3831.39,0.92,5.053,1.0254,135.72,1.1932,20171.1,1132.35,2.3,110.49,27.54,4.12,5.23,26423.47,1.71524,2.3,2.51,5.99,8.84,2.82,2.77,2.14,,1.63,101.55,5.72,0.0,0.0,0.0
1134,2022-07-06,0.17,-0.88,-0.72,0.05,-0.32,0.004,0.0566331,3845.08,1.03,5.106,1.0173,135.66,1.1907,20556.8,1187.07,2.29,108.54,26.73,4.17,5.32,26107.65,1.7047400000000001,2.29,2.48,5.8,8.77,2.93,2.82,2.26,,1.65,100.31,5.65,0.0,0.0,0.0
1135,2022-07-07,1.77,0.89,-0.97,-0.84,-1.32,0.004,0.0857114,3902.62,1.06,5.341,1.0159,135.99,1.1994,21657.39,1238.93,2.33,113.4,26.08,4.2,5.34,26490.53,1.71036,2.33,2.53,5.5,8.57,3.01,2.87,,,,104.62,5.83,0.0,0.0,0.0
1136,2022-07-08,-0.07,0.07,-0.07,-0.25,-0.21,0.004,0.113888,3899.38,1.11,5.269,1.0178,136.16,1.2036,21582.54,1212.87,2.37,113.95,24.64,4.23,5.4,26517.19,1.70062,2.37,2.62,5.36,8.51,3.09,2.96,2.37,,1.86,106.78,6.4,0.0,0.0,0.0
1137,2022-07-11,-1.39,-0.99,1.59,1.72,1.25,0.004,0.192376,3854.43,0.81,5.319,1.0088,137.29,1.1907,19942.91,1095.16,2.32,114.85,26.17,4.11,5.31,26812.3,1.70863,2.32,2.56,5.44,8.49,2.99,2.97,,,,106.09,6.82,0.0,0.0,0.0
1138,2022-07-12,-0.88,0.85,0.51,0.1,0.84,0.004,0.215579,3818.8,0.74,5.443,1.0069,136.68,1.1905,19302.71,1038.29,2.32,106.98,27.29,4.13,5.27,26336.66,1.7065800000000002,2.32,2.5,5.43,8.46,2.96,3.07,,2.17,1.95,97.69,6.81,0.0,0.0,0.0
1139,2022-07-13,-0.39,0.42,-0.38,0.04,-0.33,0.004,0.237193,3801.78,0.52,5.322,1.0081,137.34,1.1919,20206.62,1112.89,2.31,107.17,26.82,4.06,5.23,26478.77,1.7038700000000002,2.31,2.51,5.47,8.5,2.91,3.21,,,,98.44,6.68,0.0,0.0,0.0
1140,2022-07-14,-0.41,-0.47,-1.0,0.78,-0.04,0.004,0.257229,3790.38,0.56,5.343,1.0028,138.94,1.1827,20583.48,1192.69,2.34,107.74,26.4,4.09,5.27,26643.39,1.7124100000000002,2.34,2.54,5.53,8.59,2.96,3.16,,2.44,,97.79,6.9,0.0,0.0,0.0
1141,2022-07-15,1.95,0.04,0.46,-0.22,-0.39,0.004,0.275692,3863.16,0.56,5.225,1.0089,138.57,1.1857,20838.39,1231.64,2.36,112.26,24.23,4.07,5.23,26788.47,1.71167,2.36,2.59,5.39,8.44,2.93,3.12,2.45,2.45,1.82,99.59,6.6,0.0,0.0,0.0
1142,2022-07-18,-0.71,0.37,1.02,0.15,-0.09,0.004,0.321994,3830.85,0.46,5.181,1.016,138.23,1.1989,22368.75,1574.77,2.37,117.27,25.3,4.07,5.24,,1.71822,2.37,2.63,5.25,8.32,2.96,3.13,,2.44,,104.48,7.65,0.0,0.0,0.0
1143,2022-07-19,2.8,0.84,-0.56,-0.27,-0.59,0.004,0.334783,3936.69,0.49,5.3,1.0238,137.94,1.2022,23410.92,1544.26,2.39,114.96,24.5,4.11,5.27,26961.68,1.71395,2.39,2.67,5.1,8.24,3.01,3.18,,2.44,,106.12,7.35,0.0,0.0,0.0
1144,2022-07-20,0.89,1.08,-1.32,-1.48,-1.49,0.004,0.346304,3959.9,0.53,5.245,1.0217,138.16,1.1989,23237.11,1522.13,2.38,115.86,23.88,4.08,5.24,27680.26,1.7168,2.38,2.67,4.9,8.06,3.04,3.18,,2.5,2.14,104.45,7.58,0.0,0.0,0.0
1145,2022-07-21,0.97,-0.33,-1.6,-0.26,-0.89,0.004,0.356561,3998.95,0.43,5.229,1.0197,137.94,1.1968,23140.92,1574.49,2.33,112.81,23.11,3.97,5.14,27803.0,1.71854,2.33,2.55,4.99,7.99,2.91,3.11,2.63,2.47,2.28,98.44,7.99,0.0,0.0,0.0
1146,2022-07-22,-1.19,-0.84,1.38,1.74,1.52,0.004,0.365558,3961.63,0.28,5.052,1.0225,136.12,1.2019,22706.35,1536.93,2.34,106.77,23.03,3.91,5.05,27914.66,1.722,2.34,2.56,4.96,7.83,2.77,3.01,,2.52,2.18,97.71,8.25,0.0,0.0,0.0
1147,2022-07-25,0.11,0.1,1.68,0.65,0.52,0.004,0.385432,3966.84,0.19,5.022,1.0211,136.72,1.2042,21248.31,1436.4,2.36,108.23,23.36,3.97,5.12,27699.25,1.72139,2.36,2.58,4.95,7.85,2.81,3.07,2.29,2.5,1.8,99.83,8.52,0.0,0.0,0.0
1148,2022-07-26,-1.32,0.34,1.06,0.57,1.16,0.004,0.390239,3921.05,0.26,5.196,1.0116,136.62,1.2036,21277.3,1454.91,2.36,107.32,24.69,3.96,5.1,27655.21,1.72642,2.36,2.56,5.06,7.95,2.81,3.06,2.65,2.3,2.37,97.74,9.46,0.0,0.0,0.0
1149,2022-07-27,2.72,0.16,-1.26,-0.2,-1.34,0.004,0.394208,4023.61,0.34,5.165,1.0108,137.31,1.2027,22986.74,1637.18,2.42,109.64,23.24,3.9,5.08,27715.75,1.73691,2.42,2.61,5.07,7.89,2.78,3.0,,,2.29,100.03,8.65,0.0,0.0,0.0
1150,2022-07-28,1.19,-0.04,-0.87,0.15,-0.87,0.004,0.39734,4072.43,0.26,5.166,1.0163,134.45,1.2126,23875.62,1727.16,2.48,109.68,22.33,3.9,5.1,27815.48,2.4784800000000002,2.48,2.67,4.98,7.72,2.68,2.93,2.7,2.54,2.39,99.11,8.75,0.0,0.0,0.0
1151,2022-07-29,1.44,-0.88,0.45,0.49,-1.16,0.004,0.399638,4130.29,0.26,5.024,1.0202,133.25,1.2183,23817.5,1726.67,2.53,111.51,21.33,3.85,5.03,27801.64,2.46123,2.53,2.73,4.77,7.5,2.67,2.98,2.75,2.51,2.4,101.31,8.33,0.0,0.0,0.0
1152,2022-08-01,-0.19,0.18,-0.26,0.17,0.34,0.008,0.401043,4118.63,0.04,4.916,1.027,131.8,1.2278,23250.19,1629.76,2.51,106.09,22.84,3.8,4.98,27993.35,2.46104,2.51,2.72,4.8,7.51,2.6,2.98,2.64,2.54,2.34,96.59,8.2,0.0,0.0,0.0
1153,2022-08-02,-0.49,0.58,-1.4,-2.16,-0.46,0.008,0.400176,4091.19,0.19,5.082,1.0194,132.32,1.2218,23005.22,1633.14,2.48,106.51,23.93,3.9,5.04,27594.73,2.4634,2.48,2.69,4.61,7.5,2.75,3.09,2.72,2.54,2.36,97.14,8.01,0.0,0.0,0.0
1154,2022-08-03,1.67,0.28,-1.92,-1.49,-0.7,0.008,0.399132,4155.17,0.21,5.472,1.0146,134.18,1.2132,22820.48,1618.2,2.5,101.82,21.95,3.91,5.02,27741.9,2.46349,2.5,2.72,4.54,7.45,2.73,3.14,2.68,2.51,2.39,93.25,7.81,0.0,0.0,0.0
1155,2022-08-04,-0.06,0.41,-1.64,-1.31,-0.86,0.008,0.39791,4151.94,0.18,5.077,1.0221,133.28,1.2141,22604.63,1607.87,2.46,97.99,21.44,3.89,5.0,27932.2,2.45754,2.46,2.64,4.55,7.36,2.68,3.11,,2.55,2.34,91.29,8.4,0.0,0.0,0.0
1156,2022-08-05,-0.05,0.94,-0.06,-1.27,-0.23,0.008,0.39651,4145.19,0.25,5.305,1.017,135.33,1.2061,23285.14,1734.8,2.46,100.31,21.15,4.03,5.12,28175.87,2.45905,2.46,2.64,4.44,7.44,2.83,3.29,,2.53,,91.77,8.3,0.0,0.0,0.0
1157,2022-08-08,0.0,0.97,-0.08,-0.45,0.22,0.008,0.391365,4140.06,0.12,5.229,1.0207,134.73,1.2098,23824.9,1778.85,2.48,103.46,21.29,3.97,5.03,28249.24,2.45364,2.48,2.65,4.41,7.36,2.77,3.3,2.75,,,93.52,7.76,0.0,0.0,0.0
1158,2022-08-09,-0.68,-1.37,2.11,0.87,1.27,0.008,0.389506,4122.47,0.13,5.302,1.0226,134.95,1.2089,23138.91,1701.56,2.47,103.81,21.77,3.95,5.06,27999.96,2.45323,2.47,2.66,4.46,7.46,2.8,3.33,2.81,2.58,2.36,93.18,7.87,0.0,0.0,0.0
1159,2022-08-10,2.36,0.76,-1.6,-1.39,-1.36,0.008,0.387594,4210.24,0.13,5.261,1.0337,132.58,1.2245,23982.75,1854.17,2.43,105.06,19.74,3.97,5.07,27819.33,2.44982,2.43,2.61,4.33,7.29,2.78,3.26,2.65,2.63,2.37,94.68,7.86,0.0,0.0,0.0
1160,2022-08-11,-0.07,0.21,1.64,0.75,0.89,0.008,0.385629,4207.27,0.25,5.332,1.0338,132.66,1.223,23956.28,1882.45,2.47,107.19,20.2,4.07,5.16,,2.4511600000000002,2.47,2.67,4.21,7.24,2.87,3.25,2.88,2.6,,97.02,8.53,0.0,0.0,0.0
1161,2022-08-12,1.76,0.49,-0.74,-0.65,-0.53,0.008,0.383611,4280.15,0.21,5.163,1.0257,133.57,1.2132,24398.29,1957.98,2.47,103.7,19.53,4.05,5.11,28546.98,2.45098,2.47,2.67,4.25,7.26,2.84,3.26,2.71,,2.36,94.86,8.73,0.0,0.0,0.0
1162,2022-08-15,0.38,-0.02,-0.63,-0.18,-0.01,0.008,0.377044,4297.14,0.07,5.136,1.0186,133.13,1.209,24092.27,1897.46,2.44,98.25,19.95,3.96,5.06,28871.78,2.44889,2.44,2.62,4.24,7.19,2.79,3.23,2.83,,,92.24,8.62,0.0,0.0,0.0
1163,2022-08-16,0.19,-0.15,0.7,1.03,0.52,0.008,0.374436,4305.2,0.12,5.254,1.0174,134.38,1.209,23861.8,1878.12,2.44,95.36,19.69,4.02,5.09,28868.91,2.45176,2.44,2.61,4.25,7.25,2.82,3.26,2.74,,2.42,89.23,9.28,0.0,0.0,0.0
1164,2022-08-17,-0.93,-0.92,1.04,1.28,0.66,0.008,0.371588,4274.04,0.21,5.323,1.0164,135.4,1.203,23357.89,1835.35,2.46,97.22,19.9,4.08,5.13,29222.77,2.45189,2.46,2.65,4.33,7.4,2.89,3.27,2.67,,2.4,90.85,9.51,0.0,0.0,0.0
1165,2022-08-18,0.27,0.35,0.46,0.79,0.08,0.008,0.368496,4283.74,0.17,5.301,1.0114,135.29,1.197,23175.9,1844.48,2.52,96.35,19.56,4.08,5.12,28942.14,2.45237,2.52,2.7,4.37,7.42,2.88,3.24,2.71,,2.3,93.2,9.42,0.0,0.0,0.0
1166,2022-08-19,-1.5,-0.94,0.97,1.06,1.25,0.008,0.365161,4228.48,0.24,5.385,1.0039,137.01,1.181,20850.04,1610.61,2.55,96.45,20.6,4.18,5.23,28930.33,2.44968,2.55,2.72,4.45,7.58,2.98,3.26,2.82,,2.33,93.55,9.14,0.0,0.0,0.0
1167,2022-08-22,-2.14,-0.04,0.38,0.19,0.2,0.008,0.353807,4137.99,0.21,5.408,0.9936,137.57,1.1752,21403.82,1624.45,2.57,95.06,23.8,4.19,5.27,28794.5,2.4502800000000002,2.57,2.74,4.62,7.81,3.03,3.32,2.76,2.62,2.44,93.42,9.85,0.0,0.0,0.0
1168,2022-08-23,-0.11,0.12,0.32,-0.37,-0.19,0.008,0.349736,4128.73,0.25,5.186,0.9976,136.36,1.1844,21529.34,1666.04,2.58,99.49,24.11,4.23,5.29,28452.75,2.45119,2.58,2.77,4.68,7.87,3.05,3.29,2.86,2.64,2.43,96.46,9.75,0.0,0.0,0.0
1169,2022-08-24,0.4,0.52,-0.62,-1.44,-0.48,0.008,0.345541,4140.77,0.29,5.529,0.9967,136.92,1.1802,21358.67,1656.07,2.62,99.87,22.82,4.27,5.34,28313.47,2.45359,2.62,2.79,4.61,7.85,3.11,3.35,2.66,,2.35,95.52,9.27,0.0,0.0,0.0
1170,2022-08-25,1.45,0.12,-0.01,0.15,-0.38,0.008,0.34122,4199.12,0.15,5.328,0.9959,136.83,1.1803,21518.35,1692.56,2.6,98.81,21.78,4.17,5.24,28479.01,2.45623,2.6,2.77,4.6,7.79,3.03,3.33,2.83,,,93.33,9.47,0.0,0.0,0.0
1171,2022-08-26,-3.38,-0.27,1.68,0.22,0.85,0.008,0.336771,4057.66,0.15,5.591,0.9998,137.07,1.1778,20230.18,1505.42,2.57,101.13,25.56,4.16,5.23,28641.38,2.45149,2.57,2.73,4.65,7.87,3.04,3.36,2.75,,2.44,93.63,9.48,0.0,0.0,0.0
1172,2022-08-29,-0.72,-0.39,0.43,0.25,0.43,0.008,0.322318,4030.61,0.15,5.421,1.0,138.74,1.1718,20291.07,1551.92,2.58,,26.21,4.23,5.31,27878.96,2.4539,2.58,2.71,4.78,8.06,3.12,3.43,2.88,,2.38,97.4,9.24,0.0,0.0,0.0
1173,2022-08-30,-1.11,-0.38,-0.24,-0.24,0.12,0.008,0.316696,3986.16,0.14,5.486,1.0018,138.73,1.1651,19835.7,1527.89,2.55,99.34,26.21,4.22,5.28,28195.58,2.4561,2.55,2.67,4.9,8.2,3.11,3.48,2.64,,,92.08,9.1,0.0,0.0,0.0
1174,2022-08-31,-0.74,0.23,-0.44,-0.63,-0.13,0.008,0.310614,3955.0,0.19,5.572,1.0065,138.69,1.1647,20025.48,1552.8,2.48,96.55,25.87,4.27,5.33,28091.53,2.45938,2.48,2.58,5.03,8.34,3.15,3.5,2.99,,,90.09,8.93,0.0,0.0,0.0
1175,2022-09-01,-0.01,-1.04,-0.29,0.62,0.55,0.009,0.304071,3966.85,0.29,5.65,0.995,139.93,1.1541,20112.51,1583.83,2.45,92.24,25.56,4.41,5.48,27661.47,2.45342,2.45,2.52,5.08,8.51,3.26,3.51,2.66,,2.36,87.09,9.38,0.0,0.0,0.0
1176,2022-09-02,-0.99,0.11,1.06,-0.06,0.26,0.009,0.296999,3924.26,0.26,5.716,1.003,140.03,1.1582,19946.87,1573.69,2.47,93.09,25.47,4.38,5.44,27650.84,2.45117,2.47,2.55,5.06,8.39,3.2,3.47,2.81,,2.46,87.29,9.18,0.0,0.0,0.0
